filename,n_sequences,alignment_length,best_model,log_likelihood,aic_score,bic_score,method,freq_A,freq_R,freq_N,freq_D,freq_C,freq_Q,freq_E,freq_G,freq_H,freq_I,freq_L,freq_K,freq_M,freq_F,freq_P,freq_S,freq_T,freq_W,freq_Y,freq_V,gamma_shape,prop_invariant,insertion_rate,deletion_rate,insertion_events,deletion_events,mean_insertion_length,mean_deletion_length,total_gaps,indel_to_substitution_ratio,rf_length_distance
90736_NT_AL_AA.fasta,58,110,LG+I+G4,-2696.9807,5623.9614,5934.5167,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,4.1009,0.0749,0.0148589341692789,0.1337304075235109,3,4,4.260674157303371,5.325842696629214,948,0.0001539273462925,110
55796_NT_AL_AA.fasta,183,390,LG+I+G4+F,-11036.0776,22840.1551,24363.1555,ModelTest-NG,0.1142,0.0494,0.0562,0.0271,0.0412,0.0554,0.0352,0.0476,0.0366,0.0331,0.0804,0.0392,0.0467,0.038,0.1039,0.056,0.0647,0.0028,0.016,0.0563,1.0,0.1335,0.0074008687123441,0.0666078184110971,15,21,1.5749534103615357,1.9686917629519196,5282,4.630368011359836e-05,352
84443_NT_AL_AA.fasta,173,2056,LG+I+G4+F,-38051.6107,76831.2214,78880.0019,ModelTest-NG,0.0748,0.0689,0.0228,0.042,0.0168,0.0599,0.0747,0.059,0.0202,0.031,0.1053,0.0539,0.0203,0.0271,0.0845,0.1079,0.0536,0.0014,0.0213,0.0548,0.7919,0.2693,0.0179086727693934,0.1611780549245406,55,61,5.583346115919799,6.979182644899748,63699,5.754322190452191e-05,332
1821_NT_AL_AA.fasta,183,972,LG+I+G4,-14672.8321,30060.7636,31856.6291,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.5944,0.4233,0.0025444691807776,0.0229002226269985,10,14,1.781013280865716,2.226266601082145,4526,2.9838313637974226e-05,352
2334_NT_AL_AA.fasta,172,1343,LG+I+G4+F,-36992.5905,74709.1809,76592.5443,ModelTest-NG,0.0621,0.0424,0.0556,0.0439,0.0192,0.0435,0.0691,0.0407,0.0382,0.0323,0.0804,0.0808,0.0203,0.0273,0.0981,0.1058,0.0655,0.0102,0.0226,0.0418,0.8428,0.1269,0.010673777900916,0.0960640011082443,37,39,3.187588881706529,3.984486102133161,24656,3.635730427810659e-05,330
57393_NT_AL_AA.fasta,178,223,LG+I+G4,-7781.7341,16273.4683,17483.0143,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,1.2178,0.1769,0.0067063032196301,0.0603567289766715,1,2,9.062127659574468,11.327659574468084,2662,6.507239303725395e-06,342
10761_NT_AL_AA.fasta,174,187,LG+I+G4,-11036.0191,22766.0382,23887.2329,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,1.5803,0.0436,0.0079015305181633,0.0711137746634704,2,7,4.214754098360657,5.26844262295082,2571,1.298219852089485e-05,336
139341_NT_AL_AA.fasta,177,155,LG+G4,-1255.717,3213.0976,4286.7197,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.3163,0.4229,0.0007946054310187,0.0071514488791689,0,2,15.854545454545454,19.818181818181817,218,2.3609127288609774e-05,338
3421_NT_AL_AA.fasta,181,394,LG+I+G4,-5546.0298,11811.4898,13249.5223,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.4206,0.4167,0.0018972431780576,0.0170751886025184,3,8,2.2835443037974685,2.854430379746836,1353,4.0441325151930704e-05,346
6658_NT_AL_AA.fasta,156,486,LG+G4+F,-6790.8465,14236.4987,15616.9557,ModelTest-NG,0.1929,0.0501,0.0259,0.0354,0.0025,0.0331,0.0243,0.1112,0.0249,0.0126,0.0743,0.0399,0.0414,0.0091,0.1209,0.0831,0.0417,0.0071,0.0344,0.035,0.3381,0.1961,0.0156761105835179,0.1410849952516619,18,19,3.7140625,4.642578125,11885,0.0001247151775,300
8481_NT_AL_AA.fasta,182,1146,LG+I+G4,-61586.3801,123898.7603,125729.7442,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,1.5084,0.0324,0.0195155629710603,0.1756400667395432,40,41,4.583138634764251,5.728923293455313,40704,2.0483216785515686e-05,348
347475_NT_AL_AA.fasta,184,334,LG+I+G4,-20482.8532,41699.7064,43098.3951,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,2.2394,0.022,0.0067853423587607,0.0610680812288466,7,13,2.433260393873085,3.0415754923413565,4170,1.3257922271453306e-05,352
84460_NT_AL_AA.fasta,171,665,LG+I+G4,-33244.1833,67094.8852,68704.794,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,2.3298,0.0474,0.0102651365255243,0.092386228729719,21,33,2.557064622124863,3.1963307776560788,11673,2.6230935210561548e-05,330
55026_NT_AL_AA.fasta,182,354,LG+G4,-3296.9007,7263.3233,8718.4868,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.3155,0.3284,0.0035760849320171,0.0321847643881542,2,4,3.2450704225352114,4.056338028169014,2304,3.375242595561556e-05,350
55906_NT_AL_AA.fasta,177,227,LG+I+G4,-869.6789,2417.3869,3654.3652,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.6257,0.8714,0.0019487792130217,0.0175390129171955,1,2,3.773493975903615,4.716867469879518,783,0.0002362018738681,340
6855_NT_AL_AA.fasta,180,320,LG+I+G4,-4058.2496,8834.4991,10187.3264,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.524,0.4004,0.0046979166666666,0.04228125,5,8,2.332758620689656,2.915948275862069,2706,4.50662821010594e-05,346
4478_NT_AL_AA.fasta,180,584,LG+I+G4,-4200.1521,9088.7151,10687.0987,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.8897,0.5629,0.0024914383561643,0.0224229452054794,4,5,2.85449591280654,3.568119891008174,2619,6.062974090890718e-05,348
3547_NT_AL_AA.fasta,157,1344,LG+I+G4,-38913.8855,78453.771,80082.4369,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,1.0931,0.1161,0.0051509895359417,0.0463589058234758,12,13,4.514641744548287,5.643302180685359,10869,1.3429380260959717e-05,304
10149_NT_AL_AA.fasta,181,1049,LG+I+G4,-36504.0699,73730.1397,75519.1086,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.9025,0.1901,0.0052762694278686,0.0474864248508182,21,24,2.056028732683428,2.5700359158542843,10018,1.856997186030264e-05,348
85417_NT_AL_AA.fasta,165,3036,LG+I+G4,-80468.242,161515.6516,163574.5034,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,3.0042,0.0245,0.0632742444204894,0.5694681997844053,59,60,32.53853458231747,40.67316822789683,316966,3.077821554113664e-05,316
203427_NT_AL_AA.fasta,168,352,LG+G4+F,-8696.7298,18099.4596,19463.3214,ModelTest-NG,0.0844,0.0591,0.0281,0.0266,0.0215,0.0513,0.0244,0.0851,0.015,0.0352,0.1366,0.0492,0.0238,0.056,0.0479,0.0673,0.0581,0.0195,0.0332,0.0777,0.7103,0.0,0.0096675459956709,0.0870079139610389,4,5,6.795839524517088,8.49479940564636,5717,1.8952355883127137e-05,324
5230_NT_AL_AA.fasta,179,417,LG+I+G4,-4678.2507,10070.5014,11510.3132,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.7322,0.4844,0.000817223316319,0.0073550098468711,0,3,34.857142857142854,43.57142857142857,610,1.183469300806337e-05,344
9131_NT_AL_AA.fasta,185,620,LG+I+G4,-11178.6683,23080.8757,24729.9031,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.8122,0.4397,0.0025614646904969,0.0230531822144725,5,6,2.4741052631578957,3.0926315789473686,2938,1.607406931138687e-05,356
94056_NT_AL_AA.fasta,180,438,LG+I+G4,-9469.3504,19656.7008,21122.2174,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.6168,0.2512,0.0229769152714358,0.2067922374429223,10,11,8.646778042959427,10.808472553699284,18115,3.939083018988256e-05,344
3188_NT_AL_AA.fasta,171,449,LG+G4,-2067.1282,4766.4239,6210.6442,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.2374,0.0,0.0001445707810729,0.0013011370296565,0,4,11.1,13.875,111,0.0001001803245842,332
6191_NT_AL_AA.fasta,176,267,LG+I+G4,-1457.7004,3617.4008,4876.525,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.735,0.6567,0.0024344569288389,0.0219101123595505,1,2,2.466846361185984,3.08355795148248,1144,9.796238244514106e-05,338
256714_NT_AL_AA.fasta,179,1027,LG+I+G4,-28422.2091,57558.4181,59319.9979,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.95,0.1122,0.0301572622978464,0.2714153606806177,27,35,8.920193081255029,11.150241351568786,55439,3.455908460788538e-05,344
158521_NT_AL_AA.fasta,113,280,LG+I+G4,-14304.8661,29059.7322,29877.5598,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,2.2749,0.0303,0.0263147914032869,0.2368331226295828,13,14,5.397730956239871,6.747163695299838,8326,6.192646347141406e-05,214
100132963_NT_AL_AA.fasta,148,114,LG+G4,-5378.204,11344.4079,12148.8503,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,3.0622,0.0,0.020886676149834,0.1879800853485064,3,4,5.649699398797596,7.062124248496994,3524,2.2260453668045757e-05,286
10009_NT_AL_AA.fasta,184,701,LG+I+G4,-14336.8535,29383.9373,31078.4775,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.8014,0.2442,0.0050541152390994,0.0454870371518948,15,26,1.8389280677009872,2.298660084626234,6519,4.137719450510857e-05,352
10251_NT_AL_AA.fasta,173,292,LG+G4,-4575.4406,9834.9392,11103.6846,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.4581,0.1945,0.0019478976957795,0.0175310792620159,4,8,1.1475218658892128,1.434402332361516,984,5.450135799216997e-05,332
139818_NT_AL_AA.fasta,173,2097,LG+I+G4,-27656.8195,56003.639,57952.2898,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.6407,0.3217,0.0025260418820169,0.0227343769381527,10,11,3.883050847457627,4.853813559322034,9164,1.6048346791018427e-05,334
367_NT_AL_AA.fasta,174,999,LG+I+G4+F,-20294.3102,41320.6205,43116.4927,ModelTest-NG,0.0838,0.0468,0.0238,0.0411,0.0305,0.0581,0.0633,0.0937,0.0219,0.0284,0.0936,0.0463,0.0253,0.0326,0.0841,0.0958,0.0387,0.0092,0.0374,0.0456,1.0,0.3521,0.0158043100571836,0.1422387905146526,39,41,3.3759754224270355,4.219969278033794,27472,7.537151088788582e-05,334
7739_NT_AL_AA.fasta,167,752,LG+I+G4,-36393.4876,73435.8995,74992.3463,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,1.578,0.0833,0.0196975729392279,0.1772781564530513,28,30,4.262244238638811,5.327805298298514,24737,3.061497029820037e-05,324
79836_NT_AL_AA.fasta,172,842,LG+I+G4,-21757.2838,44196.0545,45824.9402,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.7772,0.2319,0.0150175385295254,0.1351578467657294,23,26,4.945764638999432,6.1822057987492895,21749,4.704111393357794e-05,330
395_NT_AL_AA.fasta,180,1030,LG+I+G4+F,-25633.6202,52023.2403,53889.5451,ModelTest-NG,0.0647,0.0704,0.0318,0.0537,0.014,0.0579,0.0673,0.0654,0.0188,0.0265,0.1078,0.0533,0.0144,0.0246,0.0791,0.1336,0.0425,0.0138,0.0168,0.0436,0.7944,0.3375,0.0124951456310679,0.1124563106796116,33,36,3.423125230882897,4.2789065386036205,23166,4.600641022649156e-05,348
1069_NT_AL_AA.fasta,175,174,LG+G4,-2314.6936,5322.9778,6424.7385,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.3559,0.2729,0.0016912972085385,0.0152216748768472,2,4,1.138121546961326,1.4226519337016574,515,4.5157939894782e-05,336
6102_NT_AL_AA.fasta,183,351,LG+G4,-8243.5254,17212.7854,18620.377,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.5318,0.1588,0.0023586007192564,0.0212274064733081,2,5,3.1644908616187992,3.955613577023499,1515,1.2768736296409795e-05,350
8233_NT_AL_AA.fasta,182,633,LG+I+G4+F,-14590.5654,29945.1308,31645.2105,ModelTest-NG,0.0436,0.1439,0.0365,0.039,0.0247,0.0618,0.1321,0.0439,0.0285,0.016,0.0616,0.0858,0.0155,0.0407,0.0392,0.095,0.0265,0.0136,0.0285,0.0239,0.7691,0.1963,0.0283066854156901,0.2547601687412114,21,22,7.016890801506186,8.771113501882732,32611,4.60382974395212e-05,346
2719_NT_AL_AA.fasta,178,586,LG+I+G4,-9270.2321,19250.4643,20802.9928,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.4531,0.1981,0.003547187176439,0.031924684587951,6,10,2.619469026548673,3.274336283185841,3700,2.9591106392973592e-05,342
56850_NT_AL_AA.fasta,185,840,LG+I+G4,-15089.6386,30917.2772,32663.9025,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.4973,0.2693,0.0030752895752895,0.0276776061776061,6,7,3.2760925449871467,4.095115681233933,4779,1.4206703159680063e-05,356
5631_NT_AL_AA.fasta,177,337,LG+G4,-1667.8856,4038.8888,5384.4404,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.37,0.4124,0.0073731328270381,0.0663581954433435,4,7,4.962482369534556,6.203102961918194,4398,0.000383823580725,340
55558_NT_AL_AA.fasta,174,1887,LG+I+G4+F,-30113.4414,60958.8827,62987.5268,ModelTest-NG,0.068,0.0603,0.0282,0.0525,0.0325,0.0485,0.0515,0.0633,0.0283,0.0408,0.1115,0.0403,0.0169,0.0379,0.0591,0.0827,0.06,0.0098,0.031,0.0768,0.5889,0.3337,0.0026570180728395,0.0239131626555561,9,11,3.888133704735376,4.86016713091922,8724,1.2126136067372812e-05,334
54413_NT_AL_AA.fasta,177,850,LG+I+G4,-5058.9582,10742.9392,12498.9847,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.5727,0.788,0.0019700897308075,0.0177308075772681,2,3,6.064450127877239,7.580562659846548,2964,3.72936727554803e-05,342
7543_NT_AL_AA.fasta,174,809,LG+I+G4,-6967.9986,14580.968,16259.4393,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.7659,0.4131,0.0022427290680988,0.0201845616128894,7,8,2.066775777414076,2.583469721767594,3157,4.973755151981378e-05,336
64860_NT_AL_AA.fasta,116,579,LG+I+G4,-18786.7977,38035.5955,39043.0564,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,1.2557,0.0701,0.0131781906973974,0.1186037162765767,11,17,5.164697301239971,6.455871626549963,8851,3.784075259851097e-05,226
9282_NT_AL_AA.fasta,178,1472,LG+I+G4+F,-12947.5164,26643.0327,28623.1298,ModelTest-NG,0.0693,0.0506,0.0438,0.0412,0.0183,0.0566,0.0418,0.0517,0.0277,0.0545,0.1142,0.0473,0.0279,0.0364,0.0895,0.0819,0.0574,0.009,0.0203,0.0606,0.5944,0.5699,0.0033627717391304,0.0302649456521739,8,16,4.53882807469414,5.673535093367676,8811,3.952855608772704e-05,342
27334_NT_AL_AA.fasta,76,328,LG+G4,-6204.4376,12706.0124,13277.8273,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.4832,0.1801,0.0019456033376123,0.0175104300385109,0,7,7.76,9.7,485,6.036876692481501e-05,144
8239_NT_AL_AA.fasta,169,2613,LG+I+G4,-15898.7654,32440.6925,34449.1324,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.7536,0.6182,0.0026420016440329,0.0237780147962961,9,25,5.873882945248584,7.34235368156073,11667,5.849401984667685e-05,324
84636_NT_AL_AA.fasta,179,337,LG+I+G4,-7275.6819,15265.3637,16629.1333,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.6845,0.2487,0.0019279545115461,0.0173515906039155,3,6,1.5904273504273505,1.988034188034188,1163,1.7948738403120686e-05,342
7114_NT_AL_AA.fasta,168,44,LG+G4,-240.4581,1148.9163,1744.8356,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.184,0.0,0.0003787878787878,0.0034090909090909,0,2,5.6000000000000005,7.0,28,0.0002780481023217,320
11326_NT_AL_AA.fasta,175,452,LG+I+G4,-19968.2097,40634.4194,42070.0944,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,1.5325,0.0459,0.0225663716814159,0.2030973451327433,8,9,9.507323568575234,11.884154460719042,17850,1.4708465240868422e-05,336
9758_NT_AL_AA.fasta,180,1776,LG+I+G4+F,-39960.1934,80676.3869,82748.6278,ModelTest-NG,0.0765,0.0494,0.0344,0.0572,0.0186,0.0417,0.0842,0.0636,0.0209,0.0384,0.0999,0.0611,0.0249,0.0293,0.0632,0.0984,0.0587,0.0041,0.0205,0.055,0.9289,0.2969,0.0059684684684684,0.0537162162162162,43,46,1.940996948118006,2.4262461851475075,19080,3.297188979683018e-05,346
80712_NT_AL_AA.fasta,121,470,LG+I+G4+F,-11120.3147,22760.6295,23840.34,ModelTest-NG,0.0955,0.095,0.0351,0.0254,0.0053,0.0569,0.0833,0.0684,0.0169,0.0328,0.0765,0.0152,0.0297,0.041,0.1589,0.0176,0.03,0.0194,0.0224,0.0748,2.7044,0.0839,0.0568032354492702,0.5112291190434324,21,23,11.609703504043129,14.512129380053908,32304,0.0001000980505904,230
7512_NT_AL_AA.fasta,184,681,LG+I+G4,-27915.6099,56565.2197,58225.3671,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.95,0.2233,0.0028251292855774,0.0254261635701972,5,6,2.9530761209593326,3.6913451511991657,3540,5.685494958516561e-06,354
7105_NT_AL_AA.fasta,185,247,LG+G4,-5268.811,11273.6221,12565.077,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.4529,0.0,0.0030528504212714,0.0274756537914432,2,3,2.825316455696203,3.5316455696202533,1395,1.6305553019136195e-05,354
633_NT_AL_AA.fasta,181,374,LG+I+G4,-4759.9394,10241.8787,11658.535,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.7029,0.5264,0.0032218512719,0.0289966614471001,3,6,2.982564102564103,3.728205128205128,2181,3.2344199786528284e-05,346
3149_NT_AL_AA.fasta,173,205,LG+I+G4+F,-1804.4469,4336.8938,5546.4695,ModelTest-NG,0.0755,0.0352,0.0364,0.0699,0.0151,0.0101,0.1483,0.0649,0.005,0.0177,0.0201,0.2001,0.0301,0.0502,0.0647,0.0595,0.0171,0.0101,0.0299,0.04,0.5906,0.5382,0.0036599464260538,0.0329395178344847,4,5,1.489813486370158,1.8622668579626973,1298,0.0001062561244849,330
1831_NT_AL_AA.fasta,184,212,LG+I+G4,-3650.1975,8034.395,9266.2622,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.7267,0.4553,0.0118667965545529,0.1068011689909762,7,8,2.950756972111554,3.688446215139442,4629,7.365722872042662e-05,352
10495_NT_AL_AA.fasta,182,585,LG+I+G4,-7411.8198,15549.6397,17136.5348,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.4536,0.2651,0.0019911712219404,0.017920540997464,3,7,3.01779359430605,3.772241992882562,2120,2.7020454484044426e-05,352
9338_NT_AL_AA.fasta,163,217,LG+G4+F,-5044.7504,10775.5008,11934.8056,ModelTest-NG,0.0327,0.0872,0.0311,0.0253,0.0137,0.051,0.2063,0.0359,0.0239,0.0251,0.0798,0.0686,0.0471,0.0311,0.1127,0.0817,0.0068,0.0064,0.0069,0.0267,0.748,0.0,0.0274179412513075,0.2467614712617681,11,15,4.410687890847072,5.51335986355884,9698,8.545098400094654e-05,316
7547_NT_AL_AA.fasta,179,485,LG+I+G4+F,-3909.6633,8571.3265,10144.5665,ModelTest-NG,0.0974,0.0455,0.0404,0.0319,0.0219,0.0321,0.0477,0.0989,0.0812,0.0176,0.0516,0.0521,0.0258,0.0496,0.0893,0.0973,0.0463,0.0065,0.028,0.0388,0.7835,0.4832,0.0063767782065311,0.0573910038587801,10,12,2.5555683785343337,3.1944604731679167,5536,0.0001179941002949,344
55217_NT_AL_AA.fasta,143,427,LG+G4,-7997.1151,16520.9392,17714.3568,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.5647,0.0,0.0067326116506444,0.0605935048557999,3,4,7.292239467849225,9.11529933481153,4111,2.082831222235116e-05,272
